YEAR,PERSONEL_COMMERCIAL,KARA_LISTE_KONTROL,KULLANIM_SEKLI,MARKA,TIP_GRUP,EGM_KULLANIM_SEKLI,MOTOR_GUCU,SILINDIR_HACMI,PLAKA_IL_KODU,ARAC_BEDELI,HASARSIZLIK_INDIRIMI,MEDENI_DURUM,ONCEKI_ŞIRKET,ARAC_YASI,ONCEKI_KASKO_POLICESI_VAR_MI,UYGULANAN_BASAMAK_KODU,ONCEKI_POLICE_BASAMAK_KODU,ONCEKI_POLICE_BASLANGIC_TARIHI,ONCEKI_POLICE_BITIS_TARIHI,PAKET_TIPI,EGM_CINSI,EGM_CINSI,ORJINAL_OLMAYAN_PARCA_VARMI,IKAMET_IL_KODU,ALT_KULLANIM_SEKLI,TCK_PLAKA_SORGU,CLAIM_EXPERIENCE,PERT_SORGU,ARAC_TARIFE_GRUP_KODU,IHALE_FILO_KODU,ARAC_ALT_CINS,ARAC_UST_CINS_ID,SEGMENT,AGIRLIK,ARAC_TIPI,YAKIT_TIPI,LPG_VAR_MI,MESLEK,HASAR_VAR_MI
2019,O,1,1,#N/A,J478TY7J8YT,4R561446512,105,1598,54,97336,3,E,61,5,E,0,2,12/21/2018 0:00,12/21/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,20,100,0,0,,1,9999999,144RH5ER64HRE+,4,C,1307,10,D,H,4,0
2019,O,1,1,BD4DF54H5DF,HG4JKYH,4R561446512,90,1248,34,45019,4,E,50,7,E,0,3,12/31/2018 0:00,12/31/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,144RH5ER64HRE+,4,C,1235,10,D,H,3,0
2019,O,1,1,SD56G4SD5G4,QW4ER56QW,4R561446512,75,1461,34,68688,0,B,,3,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,X,,1,9999999,DF4H,4,B,1146,10,D,H,10,1
2019,O,1,1,#N/A,1BD5FBDF,#N/A,110,1598,34,133639,3,E,61,5,E,0,2,12/31/2018 0:00,12/31/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,#N/A,,C,1345,10,D,H,41,1
2019,O,1,1,45YH4ER5H4R5,B4DGF5GHD,4R561446512,140,1364,6,82297,1,B,42,4,E,0,0,12/26/2018 0:00,12/26/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,21,100,1,0,,1,9999999,DF4H,4,C,1373,10,L,E,45,0
2019,O,1,1,45YH4ER5H4R5,B4DGF5GHD,4R561446512,90,1248,52,62823,0,E,,8,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,52,100,0,T,,1,9999999,144RH5ER64HRE+,4,C,1306,10,D,H,40,0
2019,O,1,1,SD56G4SD5G4,QW4ER56QW,4R561446512,75,1461,34,67259,0,B,,4,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,T,,1,9999999,DF4H,4,B,1146,10,D,H,43,0
2019,O,1,1,SD45GV4XC5V,WEF1EW,4R561446512,78,0,44,40707,4,E,9,9,E,0,3,12/23/2018 0:00,12/23/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,44,100,1,0,,1,9999999,DF4H,4,B,1035,10,O,H,45,0
2019,O,1,1,XC45V4XC5V4XC,HD4F5HG4RE854GHDRF,4R561446512,156,0,34,85991,0,E,,10,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,T,,1,9999999,#N/A,4,D,1485,10,O,H,40,0
2019,O,1,1,SD56G4SD5G4,QW4ER56QW,4R561446512,90,1461,34,99586,0,E,,2,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,T,,1,9999999,DF4H,4,B,1196,10,D,H,45,0
2019,O,1,1,M4GH54J5GH,7.89762E+18,4R561446512,158,0,45,99974,1,E,108,8,E,0,0,11/29/2018 0:00,11/29/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,45,100,1,0,,1,9999999,CV4N534CVN54RTG,4,H,1550,40,O,H,40,0
2019,O,1,1,URT45HRT4H5D,6ET4NER,4R561446512,90,1461,41,63934,0,E,,4,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,X,,1,9999999,DF4H,4,B,1118,10,,H,45,0
2019,O,1,1,XC5B4XC5B4SFD,1VC5BCV,4R561446512,140,1968,16,97961,1,E,57,9,E,0,0,11/23/2018 0:00,11/23/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,16,100,1,0,,1,9999999,144RH5ER64HRE+,4,D,1529,10,D,H,4,0
2019,O,1,1,45RD4G5FDS4GV,SDV15FDSGFD,4R561446512,124,0,34,46849,0,E,,7,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,K,,1,9999999,144RH5ER64HRE+,4,C,1285,10,O,H,18,0
2019,O,1,1,45YH4ER5H4R5,MG1H5W,4R561446512,70,1248,6,47443,3,C,106,8,E,0,2,11/23/2018 0:00,11/23/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,77,100,1,0,,1,9999999,NFD4HFDHDFHFD,4,K,1115,10,D,H,45,0
2019,O,1,1,HE45H4ER5H4,1BD5BDF,4R561446512,103,1461,16,102521,3,E,9,8,E,0,2,11/30/2018 0:00,11/30/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,16,100,1,0,,1,9999999,NFD4HFDHDFHFD,4,H,1586,40,D,H,4,0
2019,O,1,1,4GH53445,M1GH5M1GH35M,4R561446512,75,1499,34,72581,0,E,,4,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,X,,1,9999999,DF4H,4,B,1108,10,D,H,3,1
2019,O,1,1,SD56G4SD5G4,1BVD5FB3DF,4R561446512,110,1461,34,137107,0,B,,2,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,T,,1,9999999,144RH5ER64HRE+,4,C,1395,10,D,H,45,0
2019,O,1,1,DFH5FD4H5FD4,1BDF5CXB3,4R561446512,140,1799,6,68507,2,E,61,10,E,0,2,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,38,100,0,0,,1,9999999,#N/A,4,D,1221,10,L,E,40,0
2019,O,1,1,SD45GV4XC5V,WEF1EW,4R561446512,84,0,21,62458,2,B,110,4,E,0,1,12/3/2018 0:00,12/3/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,21,100,1,0,,1,9999999,DF4H,4,B,1055,10,O,H,3,0
2019,O,1,1,SD56G4SD5G4,1N1JTGH85FN1GF6H,4R561446512,110,1461,34,96356,0,B,,4,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,T,,1,9999999,144RH5ER64HRE+,4,C,1389,10,D,H,45,0
2019,O,1,1,XC5B4XC5B4SFD,DS4GR8HYRT,4R561446512,86,0,34,63711,4,E,9,7,E,0,3,11/27/2018 0:00,11/27/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,DF4H,4,B,1068,10,O,H,3,0
2019,O,1,1,#N/A,W45EW,4R561446512,95,1560,27,112890,0,E,,3,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,79,100,0,T,,1,9999999,144RH5ER64HRE+,4,C,1345,10,D,H,18,0
2019,O,1,1,BD4DF54H5DF,HG4JKYH,4R561446512,95,1248,34,51914,0,E,,6,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,K,,1,9999999,144RH5ER64HRE+,4,C,1235,10,D,H,45,0
2019,O,1,1,#N/A,FGM4TRF5,4R561446512,120,1598,31,148295,2,E,104,3,E,0,1,4/13/2018 0:00,4/13/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,6,100,0,0,,1,9999999,144RH5ER64HRE+,4,D,1596,10,D,H,3,1
2019,O,1,1,SD56G4SD5G4,1N1JTGH85FN1GF6H,4R561446512,110,1461,34,90424,0,E,,4,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,K,,1,9999999,144RH5ER64HRE+,4,C,1389,10,D,H,16,1
2019,O,1,1,SD56G4SD5G4,1N1JTGH85FN1GF6H,4R561446512,110,1461,34,103200,0,B,,3,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,47,100,0,T,,1,9999999,144RH5ER64HRE+,4,C,1389,10,D,H,45,0
2019,O,1,1,4GH53445,W45EW,4R561446512,125,0,33,95360,0,B,,2,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,33,100,0,T,,1,9999999,144RH5ER64HRE+,4,C,1296,10,O,H,1,0
2019,O,1,1,SD56G4SD5G4,1BVD5FB3DF,4R561446512,110,1461,6,109954,0,E,,3,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,6,100,0,T,,1,9999999,144RH5ER64HRE+,4,C,1395,10,D,H,19,0
2019,O,1,1,M4GH54J5GH,CV4B56CV,4R561446512,86,1298,6,36425,1,B,7,14,E,0,0,12/26/2018 0:00,12/26/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,6,100,1,0,,1,9999999,#N/A,4,K,975,10,O,H,3,1
2019,O,1,1,#N/A,1BDF5CXB3,4R561446512,125,1595,34,68914,1,E,4,9,E,0,0,12/6/2018 0:00,12/6/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,144RH5ER64HRE+,4,D,1193,10,L,E,3,0
2019,O,1,1,#N/A,1BDF5CXB3,4R561446512,125,1595,17,68545,0,E,,9,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,17,100,0,T,,1,9999999,144RH5ER64HRE+,4,D,1193,10,L,E,18,1
2019,O,1,1,#N/A,CV213N4CV56J4YT56J4TY,4R561446512,105,1598,6,47414,0,E,17,10,E,0,0,4/17/2018 0:00,4/17/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,6,100,1,0,,1,9999999,144RH5ER64HRE+,4,C,1240,10,L,E,45,0
2019,O,1,1,#N/A,M1GH5M1GH23,4R561446512,109,1560,32,42406,5,E,9,10,E,0,4,12/1/2018 0:00,12/1/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,32,100,1,0,,1,9999999,#N/A,4,C,1355,10,D,H,5,0
2019,O,1,1,4GH53445,W45EW,4R561446512,120,1499,34,129273,0,E,,3,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,K,,1,9999999,144RH5ER64HRE+,4,C,1358,10,D,H,4,0
2019,O,1,1,BD4DF54H5DF,HG4JKYH,4R561446512,95,1248,1,69563,0,E,,4,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,33,100,0,T,,1,9999999,144RH5ER64HRE+,4,C,1235,10,D,H,41,0
2019,O,1,1,BD4DF54H5DF,HG4JKYH,4R561446512,95,1248,6,51400,5,E,4,6,E,0,5,12/8/2018 0:00,12/8/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,6,100,1,0,,1,9999999,144RH5ER64HRE+,4,C,1235,10,D,H,45,0
2019,O,1,1,45YH4ER5H4R5,B4DGF5GHD,4R561446512,90,1364,27,53993,1,E,104,8,E,0,0,11/27/2018 0:00,11/27/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,27,100,1,0,,1,9999999,DF4H,4,C,1060,10,L,E,45,1
2019,O,1,1,#N/A,5HR6TH4RT,4R561446512,90,1598,54,51511,1,E,9,8,E,0,0,11/23/2018 0:00,11/23/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,0,,1,9999999,DF4H,4,B,1204,10,D,H,43,0
2019,O,1,1,#N/A,XC5B6CV58BH+9FD,4R561446512,90,1598,34,88895,3,B,50,6,E,0,2,11/26/2018 0:00,11/26/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,DF4H,4,B,1260,10,D,H,29,0
2019,O,1,1,XC5B4XC5B4SFD,JRT11JYTRJ1YT5J1TY,4R561446512,170,1968,54,140381,0,B,45,7,E,0,0,4/9/2018 0:00,4/9/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,6,100,1,0,,1,9999999,144RH5ER64HRE+,4,D,1557,10,D,H,3,0
2019,O,1,1,#N/A,1VC5BCV,4R561446512,120,1598,34,148707,0,B,,4,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,21,100,0,T,,1,9999999,144RH5ER64HRE+,4,D,1444,10,D,H,3,0
2019,O,1,1,#N/A,1BDF5CXB3,4R561446512,125,1597,21,132141,1,E,42,1,E,0,0,12/4/2018 0:00,12/4/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,63,100,1,0,,1,9999999,144RH5ER64HRE+,4,D,1319,10,L,E,18,0
2019,O,1,1,#N/A,B4DGF5GHD,WERG546RE5G4EW,140,1598,75,100221,1,B,26,2,E,0,0,11/23/2018 0:00,11/23/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,75,103,1,0,,1,9999999,144RH5ER64HRE+,4,C,1362,10,O,H,4,0
2019,O,1,1,SD56G4SD5G4,QW4ER56QW,4R561446512,74,0,59,43331,0,E,,7,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,X,,1,9999999,DF4H,4,B,1055,10,O,H,3,0
2019,O,1,1,DF5H45DF4H5DF,Q4RE8QW,4R561446512,75,1461,34,51333,0,E,,6,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,T,,1,9999999,144RH5ER64HRE+,4,B,980,10,D,H,3,0
2019,O,1,1,BD4DF54H5DF,HG4JKYH,4R561446512,95,1248,34,53739,0,C,,5,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,42,100,0,T,,1,9999999,144RH5ER64HRE+,4,C,1235,10,D,H,15,1
2019,O,1,1,SD56G4SD5G4,1BVD5FB3DF,4R561446512,115,0,34,99050,2,E,11,1,E,0,1,11/30/2018 0:00,11/30/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,144RH5ER64HRE+,4,C,1322,10,D,H,9,1
2019,T,1,1,URT45HRT4H5D,7G4SD4GSD4GSD7G,4R561446512,90,1461,34,93038,0,,,2,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,0,100,0,X,,1,9999999,5H4DF56H4DF,4,G,1280,10,D,H,,0
2019,O,1,1,XC45V4XC5V4XC,L4W5R4EWN5R,4R561446512,156,0,34,142595,2,E,50,6,E,0,1,11/28/2018 0:00,11/28/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,144RH5ER64HRE+,4,C,1395,10,O,H,4,0
2019,O,1,1,SD45GV4XC5V,WEF1EW,4R561446512,101,1396,34,50991,4,E,104,6,E,0,3,12/9/2018 0:00,12/9/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,NFD4HFDHDFHFD,4,B,1093,10,O,H,18,0
2019,O,1,1,SD45GV4XC5V,4ESW85G,4R561446512,110,1493,34,49752,5,E,104,8,E,0,4,4/14/2018 0:00,4/14/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,144RH5ER64HRE+,4,C,1205,10,D,H,4,0
2019,O,1,1,SD56G4SD5G4,1N1JTGH85FN1GF6H,4R561446512,110,1461,52,90424,0,E,,4,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,52,100,0,K,,1,9999999,144RH5ER64HRE+,4,C,1389,10,D,H,45,0
2019,O,1,1,SD56G4SD5G4,QW4ER56QW,4R561446512,75,1461,61,61252,2,E,40,5,E,0,1,12/29/2018 0:00,12/29/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,61,100,1,0,,1,9999999,DF4H,4,B,1146,10,D,H,45,0
2019,O,1,1,XC5B4XC5B4SFD,1VC5BCV,4R561446512,122,0,34,67210,4,E,15,9,E,0,3,4/19/2018 0:00,4/19/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,144RH5ER64HRE+,4,D,1463,10,O,H,45,1
2019,O,1,1,URT45HRT4H5D,7G4SD4GSD4GSD7G,4R561446512,90,1461,48,75910,0,E,,4,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,48,100,0,T,,1,9999999,5H4DF56H4DF,4,G,1280,10,D,H,16,0
2019,O,1,1,SD56G4SD5G4,1N1JTGH85FN1GF6H,4R561446512,110,1461,38,84516,0,E,,6,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,38,100,0,T,,1,9999999,144RH5ER64HRE+,4,C,1389,10,D,H,18,0
2019,O,1,1,SD56G4SD5G4,QW4ER56QW,4R561446512,90,1461,16,59212,0,E,,7,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,16,100,0,K,,1,9999999,DF4H,4,B,1146,10,D,H,4,0
2019,O,1,1,SD56G4SD5G4,1N1JTGH85FN1GF6H,4R561446512,86,1461,1,60466,3,E,110,6,E,0,2,12/3/2018 0:00,12/3/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,1,100,0,0,,1,9999999,144RH5ER64HRE+,4,C,1280,10,D,H,45,0
2019,T,1,1,45RD4G5FDS4GV,RYHE4WE,4R561446512,150,1991,16,91550,0,,,8,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,0,100,0,X,,1,9999999,NFD4HFDHDFHFD,4,H,2005,40,D,H,,0
2019,O,1,1,#N/A,WEF1EW,4R561446512,0,1396,34,44564,3,E,15,7,E,0,2,4/27/2018 0:00,4/27/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,DF4H,4,,0,20,,H,4,0
2019,T,1,1,#N/A,FGM4TRF5,4R561446512,136,1598,34,136647,0,,,3,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,0,100,0,X,,1,9999999,144RH5ER64HRE+,4,D,1571,10,D,H,,0
2019,O,1,1,QW4R5Q4ERQ5W,WE4T5E4GF5SD4G56DS,4R561446512,170,0,6,179983,5,C,15,6,E,0,4,12/31/2018 0:00,12/31/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,6,100,1,0,,1,9999999,144RH5ER64HRE+,4,E,1605,20,O,H,3,0
2019,O,1,1,SD56G4SD5G4,1BVD5FB3DF,4R561446512,110,1461,34,74083,0,E,,6,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,X,,1,9999999,DF4H,4,C,1215,10,D,H,5,0
2019,O,1,1,SD45GV4XC5V,WEF1EW,4R561446512,101,0,34,49798,0,C,,7,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,K,,1,9999999,NFD4HFDHDFHFD,4,B,1100,10,O,H,41,0
2019,O,1,1,#N/A,M1GH586M1G1MH51HG,4R561446512,90,1598,34,90894,2,E,61,5,E,0,1,12/24/2018 0:00,12/24/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,5H4DF56H4DF,4,C,1280,10,D,H,45,0
2019,O,1,1,4GH53445,M1GH5M1GH35M,4R561446512,96,0,34,55265,0,E,,7,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,T,,1,9999999,DF4H,4,B,966,10,O,H,45,0
2019,T,1,1,4QE54QW5EQ,G4SD,4R561446512,90,1422,34,93775,2,,7,4,E,0,1,12/28/2018 0:00,12/28/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,0,100,1,0,,1,9999999,144RH5ER64HRE+,4,C,1229,10,D,H,,0
2019,O,1,1,SD56G4SD5G4,1BVD5FB3DF,4R561446512,80,1461,6,41374,5,E,61,10,E,0,4,11/28/2018 0:00,11/28/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,6,100,1,0,,1,9999999,144RH5ER64HRE+,4,C,1215,10,D,H,17,0
2019,O,1,1,DF5H45DF4H5DF,KJH4,4R561446512,90,1461,52,100122,0,E,,4,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,52,100,0,T,,1,9999999,DF4H,4,G,1288,40,D,H,41,1
2019,O,1,1,SD56G4SD5G4,1BVD5FB3DF,4R561446512,115,0,4,120150,0,D,,0,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,4,100,0,T,,1,9999999,144RH5ER64HRE+,4,C,1322,10,D,H,3,0
2019,O,1,1,#N/A,ER4TRE4NER,4R561446512,115,1560,34,83760,0,E,,7,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,T,,1,9999999,NFD4HFDHDFHFD,4,G,1626,40,D,H,3,0
2019,O,1,1,#N/A,1BDF5CXB3,4R561446512,125,1598,6,101676,5,E,25,4,E,0,5,12/10/2018 0:00,12/10/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,6,100,1,0,,1,9999999,144RH5ER64HRE+,4,D,1221,10,L,E,17,0
2019,O,1,1,H4RT5H4RT54HRT,SGSD6G56SD,4R561446512,117,0,20,101090,4,E,104,4,E,0,3,4/29/2018 0:00,4/29/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,20,100,1,0,,1,9999999,5H4DF56H4DF,4,H,1345,40,O,H,40,0
2019,T,1,1,XC5B4XC5B4SFD,1VC5BCV,4R561446512,140,1968,45,138311,0,,,8,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,0,100,0,X,,1,9999999,144RH5ER64HRE+,4,D,1457,10,D,H,,0
2019,O,1,1,DF5H45DF4H5DF,SDV15FDSGFD,4R561446512,110,1461,33,83576,1,E,9,6,E,0,0,11/27/2018 0:00,11/27/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,27,100,1,0,H,1,9999999,144RH5ER64HRE+,4,E,1425,10,D,H,45,0
2019,O,1,1,#N/A,1BDF5CXB3,4R561446512,125,1598,60,101676,2,E,17,4,E,0,1,11/25/2018 0:00,11/25/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,144RH5ER64HRE+,4,D,1221,10,L,E,5,0
2019,O,1,1,M4GH54J5GH,FDG4SDFF,4R561446512,90,1364,34,60110,0,E,,8,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,X,,1,9999999,DF4H,4,C,1340,10,D,H,3,0
2019,O,1,1,SD56G4SD5G4,Q4RE8QW,4R561446512,65,1461,34,35882,0,E,,7,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,T,,1,9999999,144RH5ER64HRE+,4,K,980,10,D,H,3,0
2019,T,1,1,#N/A,RF4WE,4R561446512,110,1598,34,113003,0,,,3,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,0,100,0,X,,1,9999999,5H4DF56H4DF,4,C,1260,10,D,H,,0
2019,O,1,1,#N/A,M1GH5M1GH35M,4R561446512,0,1399,48,47259,0,C,9,7,E,0,0,4/27/2018 0:00,4/27/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,26,100,1,0,,1,9999999,DF4H,4,,0,20,,H,4,0
2019,O,1,1,SD56G4SD5G4,QW4ER56QW,4R561446512,90,1461,35,80472,3,E,61,3,E,0,2,4/23/2018 0:00,4/23/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,35,100,1,0,,1,9999999,DF4H,4,B,1146,10,D,H,40,0
2019,O,1,1,SD56G4SD5G4,1N1JTGH85FN1GF6H,4R561446512,110,1461,6,56402,0,C,,9,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,6,100,0,T,,1,9999999,144RH5ER64HRE+,4,C,1320,10,D,H,5,0
2019,O,1,1,M4GH54J5GH,FDG4SDFF,4R561446512,99,0,16,80773,0,C,,2,H,0,0,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,16,100,0,T,,1,9999999,NFD4HFDHDFHFD,4,C,1225,10,O,H,5,0
2019,O,1,1,BD4DF54H5DF,1MG5H6,4R561446512,95,1248,61,87221,1,E,109,2,E,0,0,4/17/2018 0:00,4/17/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,60,100,0,0,,1,9999999,144RH5ER64HRE+,4,C,1205,10,D,H,16,0
2019,O,1,1,#N/A,W45EW,4R561446512,115,1560,35,78171,0,E,,7,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,21,100,0,T,,1,9999999,144RH5ER64HRE+,4,C,1350,10,D,H,43,1
2019,O,1,1,#N/A,J47UY8JUY,4R561446512,110,1582,6,91024,2,E,110,6,E,0,1,12/28/2018 0:00,12/28/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,9,100,1,0,,1,9999999,DF4H,4,C,1401,10,D,H,17,0
2019,O,1,1,#N/A,1VC5BCV,4R561446512,105,1598,6,109410,0,E,,7,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,6,100,0,T,,1,9999999,144RH5ER64HRE+,4,D,1499,10,D,H,3,0
2019,O,1,1,4QE54QW5EQ,5HR6TH4RT,4R561446512,100,0,33,24408,3,E,17,14,E,0,2,4/18/2018 0:00,4/18/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,33,100,0,0,,1,9999999,DF4H,4,K,1148,10,O,H,41,0
2019,O,1,1,#N/A,1MGH5M,WERG546RE5G4EW,105,1598,33,119803,2,E,47,4,E,0,1,4/17/2018 0:00,4/17/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,33,100,0,0,,1,9999999,144RH5ER64HRE+,4,C,1395,10,D,H,3,0
2019,O,1,1,SD56G4SD5G4,1N1JTGH85FN1GF6H,4R561446512,90,1461,34,47888,0,E,,9,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,T,,1,9999999,144RH5ER64HRE+,4,C,1280,10,D,H,45,0
2019,O,1,1,SD56G4SD5G4,QW4ER56QW,4R561446512,75,0,28,38883,5,E,4,8,E,0,5,12/3/2018 0:00,12/3/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,28,100,1,0,,1,9999999,DF4H,4,B,1155,10,O,H,5,1
2019,O,1,1,#N/A,4G5J4GF,4R561446512,115,1560,6,95563,0,E,,5,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,50,100,0,X,,1,9999999,NFD4HFDHDFHFD,4,C,1471,10,D,H,45,0
2019,O,1,1,#N/A,M1GH5M1GH23,4R561446512,92,1560,27,57159,0,E,57,7,E,0,0,11/23/2018 0:00,11/23/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,27,100,1,0,,1,9999999,DF4H,4,C,1280,10,D,H,45,1
2019,O,1,1,#N/A,GF45H6G4F5,4R561446512,92,1560,34,95999,5,E,61,2,E,0,4,11/29/2018 0:00,11/29/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,144RH5ER64HRE+,4,B,1090,10,D,H,40,0
2019,O,1,1,QW4R5Q4ERQ5W,87I6K4Y5JM2HGN,4R561446512,190,1995,16,191911,0,E,,5,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,16,100,0,T,,1,9999999,4CVB2N4FG5J4RT586,4,C,1450,10,D,H,4,0
2019,O,1,1,M4GH54J5GH,J1GH5MJGH,4R561446512,90,1364,23,84234,2,E,61,7,E,0,1,11/29/2018 0:00,11/29/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,23,100,1,0,,1,9999999,144RH5ER64HRE+,4,C,1320,10,D,H,18,0
